Instances,Source,feature_n_tours,feature_n_legs,feature_n_position_used,feature_drive_min,feature_drive_max,feature_drive_mean,feature_drive_median,feature_drive_std,feature_drive_first_quantile,feature_drive_third_quartile,feature_diff_min,feature_diff_max,feature_diff_mean,feature_diff_median,feature_diff_std,feature_diff_first_quantile,feature_diff_third_quartile,feature_max_active_buses,feature_average_distance,feature_huge,feature_large,feature_medium,feature_small,feature_tiny,feature_max_num_legs_per_tour,feature_min_num_legs_per_tour,feature_mean_num_legs_per_tour,feature_median_num_legs_per_tour,feature_std_num_legs_per_tour,feature_1st_quantile_num_legs_per_tour,feature_3rd_quantile_num_legs_per_tour,feature_max_total_time_per_tour,feature_min_total_time_per_tour,feature_mean_total_time_per_tour,feature_median_total_time_per_tour,feature_std_total_time_per_tour,feature_1st_quantile_total_time_per_tour,feature_3rd_quantile_total_time_per_tour,feature_max_number_breaks_per_tour,feature_min_number_breaks_per_tour,feature_mean_number_breaks_per_tour,feature_median_number_breaks_per_tour,feature_std_number_breaks_per_tour,feature_1st_quantile_number_breaks_per_tour,feature_3rd_quantile_number_breaks_per_tour,feature_max_number_of_proper_breaks_per_tour,feature_min_number_of_proper_breaks_per_tour,feature_mean_number_of_proper_breaks_per_tour,feature_median_number_of_proper_breaks_per_tour,feature_std_number_of_proper_breaks_per_tour,feature_1st_quantile_number_of_proper_breaks_per_tour,feature_3rd_quantile_number_of_proper_breaks_per_tour,feature_max_proportion_of_large_legs_per_tour,feature_min_proportion_of_large_legs_per_tour,feature_mean_proportion_of_large_legs_per_tour,feature_median_proportion_of_large_legs_per_tour,feature_std_proportion_of_large_legs_per_tour,feature_1st_quantile_proportion_of_large_legs_per_tour,feature_3rd_quantile_proportion_of_large_legs_per_tour,feature_min_max_rro,feature_max_max_rro,feature_mean_max_rro,feature_median_max_rro,feature_std_max_rro,feature_min_min_rro,feature_max_min_rro,feature_mean_min_rro,feature_median_min_rro,feature_std_min_rro,feature_min_mean_rro,feature_max_mean_rro,feature_mean_mean_rro,feature_median_mean_rro,feature_std_mean_rro,feature_min_median_rro,feature_max_median_rro,feature_mean_median_rro,feature_median_median_rro,feature_std_median_rro,feature_min_std_rro,feature_max_std_rro,feature_mean_std_rro,feature_median_std_rro,feature_std_std_rro,algo_CMSA,algo_LNS
realistic_250_62,realistic,250,2329,10,20,60,38.7578359811078,39.0,11.7705525740098,29,48,0,35,18.688,18.5,10.0394549652857,10,27,2329,8063.12,1.0,0.0,0.0,0.0,0,26,1,9.316,6.0,6.92012601041339,3.0,16.0,1181,44,518.4,330.5,386.975441081214,145.25,909.25,25,0,8.316,5.0,6.92012601041339,2.0,15.0,18,0,5.244,3.0,5.13658096402656,1.0,10.0,0,0,0.0,0,0.0,0,0,11,116,31.7,23.5,28.4817485418294,0,2,1.3,1.5,0.781024967590666,7.2,15.625,12.4497291021672,12.5842105263158,2.4715543183312,4.0,18.0,12.05,12.25,3.79769667035165,2.7495454169735,29.1094379025085,7.78572404940619,5.7699632475599,7.19640916565848,448248.2,435823.6
realistic_250_63,realistic,250,2280,10,20,60,39.8504385964912,40.0,12.051461285084,29,50,0,35,18.244,18.0,9.71763674974528,10,26,2280,12052.64,1.0,0.0,0.0,0.0,0,25,1,9.12,6.5,6.71189988006377,3.0,15.0,1198,37,515.332,390.0,387.050433116926,142.5,891.0,24,0,8.12,5.5,6.71189988006377,2.0,14.0,22,0,5.196,3.0,5.19515004595633,1.0,9.0,0,0,0.0,0,0.0,0,0,10,128,33.4,24.5,32.2651514795762,0,4,1.6,1.0,1.113552872566,6.52941176470588,15.625,12.0853994053762,12.575,2.89658081381095,5.0,16.0,11.55,12.0,3.66367302034447,2.63723667899528,30.9189969921406,7.99827552589463,5.56004350481874,7.74942949217297,451455.8,434076.0
realistic_250_64,realistic,250,2313,10,20,60,39.3878080415045,40.0,12.295453734116,29,50,0,35,18.4,18.0,9.96554062758263,10,26,2313,10067.96,1.0,0.0,0.0,0.0,0,29,1,9.252,6.0,6.75784699442063,3.0,15.0,1163,20,515.74,339.0,377.172618836522,147.25,900.5,28,0,8.252,5.0,6.75784699442063,2.0,14.0,22,0,4.96,3.0,4.74029534944818,1.0,9.0,0,0,0.0,0,0.0,0,0,13,116,31.3,22.0,28.6113613797037,0,4,1.4,1.0,1.2,7.16666666666667,15.8571428571429,12.4542514374171,12.3416666666667,2.61273987210723,4.5,19.0,12.05,12.0,3.86943148278917,2.92973263854116,28.4931461056865,7.63989445376633,5.29809981334154,7.1137394525927,450403.4,435837.6
realistic_250_65,realistic,250,2339,10,20,60,38.3736639589568,37.0,12.5847518928726,27,50,0,35,18.484,18.0,9.7246976302608,10,26,2339,6058.06,1.0,0.0,0.0,0.0,0,27,1,9.356,7.0,6.9602632134137,3.0,16.0,1195,48,511.712,413.5,376.728534963838,146.25,886.75,26,0,8.356,6.0,6.9602632134137,2.0,15.0,17,0,5.016,3.0,4.7040136054225,1.0,9.0,0,0,0.0,0,0.0,0,0,12,127,33.5,24.0,31.8567104390896,0,2,1.0,1.0,0.632455532033676,6.89473684210526,17.0526315789474,12.4325773993808,12.5197368421053,3.27978423870498,5.0,20.0,12.1,12.25,4.34050688284214,2.84502773720833,30.8623455848709,8.33229512478779,6.31344994479796,7.71356386062799,447982.6,438128.2
realistic_30_11,realistic,29,273,10,20,60,37.025641025641,35.0,11.6510340865117,27,46,0,35,16.0689655172414,11.0,11.1878352486321,5,27,273,8060.62,1.0,0.0,0.0,0.0,0,23,1,9.41379310344828,5.0,7.13184814940415,3.0,16.0,1092,56,498.448275862069,248.0,377.132610556689,154.0,897.0,22,0,8.41379310344828,4.0,7.13184814940415,2.0,15.0,16,0,5.06896551724138,2.0,5.1657428245941,1.0,9.0,0,0,0.0,0,0.0,0,0,3,11,4.9,5.0,2.3,0,2,0.2,0.0,0.6,0.785714285714286,3.6,1.78955607344152,1.79473684210526,0.829110550461424,0.0,4.0,1.4,1.0,1.09087121146357,0.832666399786453,3.43228965049542,1.32471796972917,1.15698717569368,0.72309703850024,49684.2,48956.0
realistic_30_12,realistic,29,283,10,20,60,38.2932862190813,40.0,12.5087470800124,25,48,3,32,18.8275862068966,20.0,8.73782489117144,13,26,283,8052.08,1.0,0.0,0.0,0.0,0,23,2,9.75862068965517,6.0,7.02534903986882,3.0,17.0,1246,98,525.206896551724,358.0,377.438862764357,164.0,885.0,22,1,8.75862068965517,5.0,7.02534903986882,2.0,16.0,14,0,4.68965517241379,4.0,4.00089169609133,2.0,7.0,0,0,0.0,0,0.0,0,0,2,12,4.4,4.0,2.83548937575157,0,1,0.1,0.0,0.3,0.785714285714286,2.88888888888889,1.69298749324291,1.63931888544892,0.540328580561285,0.0,3.0,1.35,1.0,0.776208734813001,0.499134198484622,3.29578855848221,1.23644733735234,1.07967109379913,0.749399132965929,52312.6,51363.8
realistic_30_13,realistic,29,265,10,20,60,39.4679245283019,39.0,12.659246357265,28,51,3,34,19.3448275862069,22.0,9.84106758320305,12,29,265,10067.34,1.0,0.0,0.0,0.0,0,19,2,9.13793103448276,6.0,6.50052590939318,3.0,15.0,1099,69,517.586206896552,365.0,381.862000460843,166.0,903.0,18,1,8.13793103448276,5.0,6.50052590939318,2.0,14.0,18,0,5.24137931034483,3.0,5.09668704033887,1.0,10.0,0,0,0.0,0,0.0,0,0,2,11,4.5,4.0,2.33452350598575,0,2,0.5,0.0,0.670820393249937,1.33333333333333,2.6,1.87190592903828,1.94097222222222,0.385687577620569,0.0,3.0,1.6,2.0,0.8,0.0,3.32660886348429,1.13789779013928,0.981196404062749,0.804411964425929,52091.0,51005.8
realistic_30_14,realistic,29,256,10,20,60,38.71875,37.0,12.1513486262842,27,51,4,35,19.9655172413793,21.0,10.2838432324211,9,30,256,12059.34,1.0,0.0,0.0,0.0,0,20,2,8.82758620689655,8.0,6.23709130658725,2.0,15.0,1135,69,497.379310344828,346.0,372.236429667944,115.0,886.0,19,1,7.82758620689655,7.0,6.23709130658725,1.0,14.0,16,0,5.79310344827586,5.0,5.26785509151121,1.0,10.0,0,0,0.0,0,0.0,0,0,2,17,5.0,4.0,4.17133072292284,0,1,0.3,0.0,0.458257569495584,0.714285714285714,2.875,1.62609870263895,1.39824561403509,0.739138882070002,0.0,3.0,1.4,1.0,0.916515138991168,0.699854212223765,4.23425186885344,1.28764929843428,0.90727950345297,1.00798634826945,49621.6,48886.4
realistic_30_15,realistic,29,265,10,20,60,37.9018867924528,36.0,11.8343039996865,29,47,4,32,20.3103448275862,22.0,9.67080016043982,15,30,265,10086.02,1.0,0.0,0.0,0.0,0,20,2,9.13793103448276,6.0,6.82654119484376,3.0,17.0,1114,101,511.206896551724,329.0,387.94288411021,132.0,876.0,19,1,8.13793103448276,5.0,6.82654119484376,2.0,16.0,16,1,5.37931034482759,3.0,4.74460705181155,1.0,10.0,0,0,0.0,0,0.0,0,0,3,20,5.7,4.5,4.87954915950234,0,1,0.2,0.0,0.4,1.06666666666667,2.58823529411765,1.65170886775763,1.53947368421053,0.512175699137719,0.0,2.0,1.2,1.0,0.6,0.717799036683466,4.89171635409177,1.46991481076918,1.16484041484883,1.16916689921301,50749.8,49802.8
realistic_40_16,realistic,39,367,10,20,60,38.1171662125341,37.0,12.1552134846712,26,49,3,35,20.025641025641,18.0,9.21394478142994,14,29,367,12044.94,1.0,0.0,0.0,0.0,0,20,2,9.41025641025641,7.0,6.81520904251866,3.0,16.0,1112,81,520.538461538462,440.0,374.826650268466,138.0,885.5,19,1,8.41025641025641,6.0,6.81520904251866,2.0,15.0,18,0,5.58974358974359,3.0,5.11266877330576,1.0,9.0,0,0,0.0,0,0.0,0,0,3,24,7.0,5.5,5.8309518948453,0,1,0.4,0.0,0.489897948556636,0.833333333333333,3.06666666666667,2.22832749766573,2.51286764705882,0.736868076816621,1.0,3.0,1.8,2.0,0.6,0.833333333333333,5.65650897197202,1.74982698532376,1.34737483016675,1.34433395303858,68164.8,66818.2
realistic_40_17,realistic,39,356,10,20,60,41.6039325842697,43.0,10.7772589454591,35,50,0,35,18.4358974358974,18.0,8.78166759408886,13,25,356,6067.68,0.952247191011236,0.047752808988764,0.0,0.0,0,23,1,9.12820512820513,6.0,6.93626474215821,2.5,15.0,1088,53,510.102564102564,276.0,388.746492761608,129.0,916.5,22,0,8.12820512820513,5.0,6.93626474215821,1.5,14.0,15,0,4.48717948717949,2.0,4.57345627519469,1.0,9.0,0,0,0.0,0,0.0,0,0,3,19,6.2,5.0,4.4,0,1,0.4,0.0,0.489897948556636,0.933333333333333,3.22222222222222,2.15176937441643,2.30147058823529,0.648316963522897,0.0,3.0,1.65,2.0,0.83815273071201,0.836039435503053,4.84148737476408,1.62936754583059,1.26646543411489,1.10873632236092,69803.0,68268.0
realistic_40_18,realistic,39,346,10,20,60,41.9364161849711,43.5,12.4520584871207,30,53,0,34,16.9487179487179,14.0,10.1878477582897,8,26,346,6057.98,0.968208092485549,0.031791907514451,0.0,0.0,0,20,1,8.87179487179487,6.0,6.37374215717325,3.0,15.0,1235,28,517.025641025641,298.0,396.690830152593,136.5,923.0,19,0,7.87179487179487,5.0,6.37374215717325,2.0,14.0,16,0,4.64102564102564,2.0,4.80644428245748,0.5,9.0,0,0,0.0,0,0.0,0,0,2,20,5.7,4.5,5.02095608425328,0,1,0.3,0.0,0.458257569495584,0.941176470588235,3.64705882352941,2.00881535947712,1.49444444444444,0.999891254159419,0.5,4.0,1.85,1.0,1.26589889011722,0.539126552347746,4.79542425130457,1.45520229813645,1.16368775622005,1.153469430486,69226.2,67598.8
realistic_40_19,realistic,39,358,10,20,60,39.4525139664804,40.0,12.078501694216,28,50,0,35,18.8717948717949,22.0,10.8040341164165,10,28,358,8064.98,1.0,0.0,0.0,0.0,0,24,1,9.17948717948718,7.0,6.93512721444999,3.0,14.0,1251,35,518.435897435897,403.0,393.492110165701,135.5,907.0,23,0,8.17948717948718,6.0,6.93512721444999,2.0,13.0,17,0,4.94871794871795,3.0,4.80890582975186,1.0,8.5,0,0,0.0,0,0.0,0,0,3,16,6.1,5.0,3.47706773014274,0,1,0.2,0.0,0.4,0.842105263157895,4.0625,2.07921052631579,2.02777777777778,0.873582775652089,1.0,4.0,1.9,1.75,0.969535971483266,0.848018751248541,4.06153834771999,1.50019361163994,1.27916734003172,0.890625807210007,67886.6,66750.8
realistic_40_20,realistic,39,363,10,20,60,39.5950413223141,39.0,11.8078592534721,31,49,3,33,16.8205128205128,17.0,9.2704985479077,8,25,363,6066.98,1.0,0.0,0.0,0.0,0,22,2,9.30769230769231,8.0,6.50504280186098,3.0,15.5,1091,72,505.307692307692,335.0,364.903088915129,160.5,912.0,21,1,8.30769230769231,7.0,6.50504280186098,2.0,14.5,15,0,4.23076923076923,2.0,4.28151386156177,1.0,6.0,0,0,0.0,0,0.0,0,0,3,18,6.4,5.5,3.97994974842648,0,2,0.6,0.5,0.66332495807108,0.8,3.5,2.31517857142857,2.46666666666667,0.781319021894337,0.0,3.5,2.05,2.0,1.05948100502085,0.695970545353753,4.64471025289343,1.57694114763285,1.28985092539724,1.05139143840674,68813.4,67438.6
realistic_50_21,realistic,50,437,10,20,60,39.974828375286,40.0,11.6903922209424,29,50,0,35,17.22,16.5,9.98256480069125,8,27,437,10057.74,1.0,0.0,0.0,0.0,0,24,1,8.74,5.5,6.76700820156146,3.0,14.0,1151,45,493.62,281.5,388.669056653601,127.0,891.75,23,0,7.74,4.5,6.76700820156146,2.0,13.0,18,0,4.66,2.0,4.84813366152378,1.0,8.75,0,0,0.0,0,0.0,0,0,4,24,7.4,6.0,5.58927544499285,0,1,0.3,0.0,0.458257569495584,1.13333333333333,3.38888888888889,2.57117862057104,2.53125,0.620760372838211,0.5,4.0,2.25,2.0,1.00623058987491,1.21410396709119,6.15299723711948,1.9062382425074,1.49274728894377,1.42069894276486,85742.2,83499.0
realistic_50_22,realistic,50,457,10,20,60,38.2428884026258,37.0,12.4845672248024,27,50,0,35,18.68,19.5,9.30255878777447,12,26,457,12082.86,1.0,0.0,0.0,0.0,0,27,1,9.14,6.0,7.23881205723702,3.0,15.0,1195,48,505.38,298.0,394.51295998991,140.25,914.5,26,0,8.14,5.0,7.23881205723702,2.0,14.0,21,0,5.38,3.0,5.10250918666493,1.0,9.75,0,0,0.0,0,0.0,0,0,2,20,7.1,5.5,4.88773976393997,0,1,0.2,0.0,0.4,1.3125,6.38888888888889,2.67290548675611,1.77777777777778,1.56765836274785,1.0,7.0,2.15,1.0,1.89802528961023,0.611010092660779,5.79271573232759,1.99892340816691,1.38543898890818,1.43411231779903,87474.4,85702.2
realistic_50_23,realistic,50,456,10,20,60,37.7214912280702,37.0,11.2960198496154,30,47,0,35,18.94,19.0,11.0966841894324,9,29,456,8078.16,1.0,0.0,0.0,0.0,0,22,1,9.12,7.5,6.80188209247999,3.0,14.75,1085,34,501.84,407.0,379.083176097278,114.5,873.0,21,0,8.12,6.5,6.80188209247999,2.0,13.75,19,0,5.56,4.0,5.18135117512797,1.0,9.0,0,0,0.0,0,0.0,0,0,3,22,7.5,5.5,5.51815186452856,0,2,0.5,0.0,0.670820393249937,1.16666666666667,4.88888888888889,2.74493421052632,2.77467105263158,1.05460169966305,1.0,4.5,2.45,3.0,1.1056672193748,0.763762615825973,5.68819440205374,1.81363767606725,1.29316349741754,1.39945266733671,85862.2,84093.0
realistic_50_24,realistic,50,447,10,20,60,40.2595078299776,39.0,10.6877480181563,31,49,0,35,15.46,15.0,9.91203309114735,7,23,447,8075.08,0.984340044742729,0.015659955257271,0.0,0.0,0,23,1,8.94,6.0,6.97828059051798,3.0,16.0,1200,51,503.2,290.0,397.114139763368,133.0,892.0,22,0,7.94,5.0,6.97828059051798,2.0,15.0,15,0,4.64,3.0,4.32092582671816,1.0,9.0,0,0,0.0,0,0.0,0,0,4,22,7.4,6.0,5.00399840127872,0,1,0.3,0.0,0.458257569495584,1.70588235294118,3.70588235294118,2.57212418300654,2.51470588235294,0.554412863660929,1.0,4.0,2.35,2.0,0.776208734813001,0.825892708184361,5.52126570633944,1.80911083609932,1.45219625801843,1.2730681805229,87981.0,86157.6
realistic_50_25,realistic,50,458,10,20,60,38.7576419213974,39.0,11.3551344842596,28,48,0,35,16.62,13.5,10.1722957094257,9,25,458,8070.8,1.0,0.0,0.0,0.0,0,23,1,9.16,7.0,6.87418358788882,3.0,15.75,1150,48,499.54,393.5,368.887094379839,141.0,867.75,22,0,8.16,6.0,6.87418358788882,2.0,14.75,15,0,4.6,3.5,4.16653333119993,1.0,7.75,0,0,0.0,0,0.0,0,0,2,22,7.3,6.0,5.58659108938537,0,2,0.4,0.0,0.66332495807108,0.3125,5.33333333333333,2.64396069831441,2.52941176470588,1.57235692164087,0.0,5.0,2.3,2.0,1.61554944214035,0.582961190818051,5.56975961978811,1.79019078439276,1.59545178622846,1.36097693705889,87300.6,85322.6
realistic_60_26,realistic,58,517,10,20,59,40.7814313346228,41.0,11.2306831142368,33,51,0,35,21.5172413793103,23.0,9.71355501403588,13,30,517,6072.5,0.955512572533849,0.044487427466151,0.0,0.0,0,19,1,8.91379310344828,7.5,6.0608537089532,3.0,15.0,1104,55,522.896551724138,501.5,371.717852291556,168.25,893.5,18,0,7.91379310344828,6.5,6.0608537089532,2.0,14.0,15,0,5.01724137931035,3.0,4.51240198789478,2.0,8.75,0,0,0.0,0,0.0,0,0,4,29,8.2,6.0,7.01141925718324,0,1,0.2,0.0,0.4,1.94444444444444,3.73684210526316,2.94720760233918,3.00164473684211,0.602540366957668,1.0,4.0,2.65,3.0,0.776208734813001,1.01357967126418,7.03451313169575,2.0882638325536,1.61859060415397,1.67526534882395,101871.6,100067.8
realistic_60_27,realistic,58,534,10,20,60,40.1179775280899,40.5,11.3951470891347,30,49,0,34,18.6724137931034,19.5,9.83026279340466,9,27,534,14069.22,0.951310861423221,0.048689138576779,0.0,0.0,0,22,1,9.20689655172414,6.0,6.93506487722843,3.0,15.75,1257,42,518.465517241379,337.5,397.166004358173,141.25,909.0,21,0,8.20689655172414,5.0,6.93506487722843,2.0,14.75,18,0,5.05172413793104,3.0,4.86869809756976,1.0,9.75,0,0,0.0,0,0.0,0,0,4,30,8.8,7.0,7.34574706888278,0,1,0.4,0.0,0.489897948556636,1.07142857142857,5.15,3.10076213818861,3.58823529411765,1.22503183102483,1.0,5.0,2.65,2.5,1.30479883506999,1.03263087820007,7.46428533454848,2.27996028772569,1.75329934219016,1.78802154048903,106643.6,102292.2
realistic_60_28,realistic,58,546,10,20,60,38.6373626373626,35.0,12.1834420305177,29,51,3,35,17.4137931034483,16.0,8.79073666592326,10,24,546,6061.2,1.0,0.0,0.0,0.0,0,25,2,9.41379310344828,8.5,7.0197614724154,3.0,14.75,1205,77,513.879310344828,386.5,378.633116827022,142.25,885.25,24,1,8.41379310344828,7.5,7.0197614724154,2.0,13.75,15,0,5.0,2.5,4.93404778920988,1.0,9.75,0,0,0.0,0,0.0,0,0,4,32,9.5,7.0,7.67137536560427,0,1,0.3,0.0,0.458257569495584,1.21052631578947,5.15,3.14671998624011,3.02083333333333,1.15219497687819,0.5,6.0,2.7,2.5,1.63095064303001,1.00414652780731,7.62295054424466,2.48832792472447,1.83555771981362,1.77552997525533,103786.8,100926.4
realistic_60_29,realistic,58,528,10,20,60,39.9242424242424,40.0,11.8110895580082,31,50,0,35,17.6724137931034,17.0,9.46934788388391,11,24,528,6062.42,1.0,0.0,0.0,0.0,0,22,1,9.10344827586207,7.5,6.66873729238983,3.0,15.0,1028,50,517.758620689655,440.0,381.842416961763,135.5,900.75,21,0,8.10344827586207,6.5,6.66873729238983,2.0,14.0,19,0,5.20689655172414,4.0,4.855706279426,1.0,9.75,0,0,0.0,0,0.0,0,0,3,28,8.5,7.0,6.74166151627327,0,1,0.5,0.5,0.5,1.05882352941176,4.88888888888889,3.05971577227382,3.11458333333333,1.15687212163697,1.0,5.0,2.8,2.5,1.38202749610853,0.872493939658313,6.8818148042504,2.13115607336209,1.61680930736283,1.63339690456635,103456.2,100407.0
realistic_60_30,realistic,58,549,10,20,60,37.9344262295082,36.0,13.2016474757258,25,49,0,35,18.1034482758621,18.5,9.705472425696,11,25,549,16054.66,1.0,0.0,0.0,0.0,0,26,1,9.46551724137931,7.5,6.78033545411968,3.0,15.0,1141,51,526.48275862069,394.0,387.735878881102,136.75,916.25,25,0,8.46551724137931,6.5,6.78033545411968,2.0,14.0,19,0,5.89655172413793,4.0,5.65895584121681,1.0,12.0,0,0,0.0,0,0.0,0,0,4,23,7.8,6.0,5.28772162656091,0,1,0.6,1.0,0.489897948556636,1.29411764705882,4.5,3.21427281438891,3.36677631578947,0.93319366283213,0.5,4.0,2.8,3.0,1.18743420870379,0.826797284707684,6.61013445786244,2.0761556748765,1.71158708319451,1.559299295691,103106.0,100520.4
realistic_70_31,realistic,70,629,10,20,60,39.1939586645469,38.0,11.6710570389013,30,50,0,35,19.2142857142857,21.5,10.1092501589144,11,28,629,14054.98,1.0,0.0,0.0,0.0,0,24,1,8.98571428571429,6.5,6.86501036757693,3.0,14.75,1149,20,502.414285714286,428.0,376.113185580281,142.5,888.25,23,0,7.98571428571429,5.5,6.86501036757693,2.0,13.75,21,0,5.05714285714286,3.5,4.98823104713403,1.0,8.0,0,0,0.0,0,0.0,0,0,4,33,9.6,7.5,8.05232885567896,0,2,0.5,0.0,0.806225774829855,1.70588235294118,5.72222222222222,3.54441778465772,3.72755417956656,1.31252819601673,1.0,6.0,3.25,3.0,1.53704261489394,0.987455949436511,7.97554857047464,2.35160352231065,1.76331367231387,1.92732166864645,120354.0,117852.4
realistic_70_32,realistic,70,652,10,20,60,39.2239263803681,39.0,12.6685753643198,26,50,0,35,17.5714285714286,17.5,10.1637611550216,8,25,652,4066.92,1.0,0.0,0.0,0.0,0,26,1,9.31428571428572,6.0,7.15051018587956,3.0,16.0,1175,30,516.614285714286,302.5,398.985330659703,138.0,939.75,25,0,8.31428571428572,5.0,7.15051018587956,2.0,15.0,21,0,5.01428571428571,3.0,4.86824361740118,1.0,9.0,0,0,0.0,0,0.0,0,0,5,26,9.5,8.0,5.60802995712398,0,1,0.6,1.0,0.489897948556636,2.0,5.68421052631579,3.60581269349845,3.40657894736842,1.02802728103047,1.5,6.0,3.2,3.0,1.22882057274445,1.04470701269891,7.27903668077033,2.37592701475389,1.94731437261855,1.67967250647016,122554.4,119773.2
realistic_70_33,realistic,70,643,10,20,60,39.1321928460342,39.0,12.5762225726206,28,51,0,35,17.4857142857143,17.0,8.469681824253,10,25,643,10053.64,1.0,0.0,0.0,0.0,0,22,1,9.18571428571429,5.0,6.92261894525652,3.0,16.0,1084,52,503.657142857143,272.0,390.104597171956,137.0,910.5,21,0,8.18571428571429,4.0,6.92261894525652,2.0,15.0,16,0,4.84285714285714,3.0,4.68320926070914,1.0,8.75,0,0,0.0,0,0.0,0,0,6,30,9.9,7.0,6.86221538571911,0,2,0.5,0.0,0.670820393249937,1.55555555555556,5.0625,3.71863390092879,3.94771241830065,1.2350458762038,0.0,5.0,3.1,3.5,1.52970585407784,1.30052221230218,8.58422325483727,2.53820280838294,1.72323648077844,2.06914148111749,122300.0,120072.6
realistic_70_34,realistic,70,636,10,20,60,39.2955974842767,37.0,11.9972761369365,30,50,0,35,18.3428571428571,19.5,9.79925028369257,9,27,636,10057.44,1.0,0.0,0.0,0.0,0,21,1,9.08571428571429,6.5,6.75646326996361,3.0,16.0,1125,48,505.585714285714,367.5,378.809431654234,154.25,881.0,20,0,8.08571428571429,5.5,6.75646326996361,2.0,15.0,19,0,5.3,3.5,4.7699955076349,1.0,9.0,0,0,0.0,0,0.0,0,0,4,29,9.0,6.5,6.95701085237043,0,1,0.4,0.0,0.489897948556636,1.84210526315789,5.94117647058824,3.60310586515308,3.03125,1.3367415215833,1.0,7.0,3.3,3.0,1.83303027798234,0.874381459254534,9.12627464461205,2.57372041199309,1.85334776620794,2.27505200966469,122834.2,119953.0
realistic_70_35,realistic,70,637,10,20,60,39.7331240188383,40.0,11.8694250622349,30,49,0,35,18.4714285714286,18.0,9.13817960704495,13,26,637,12071.24,1.0,0.0,0.0,0.0,0,22,1,9.1,6.0,6.69786746445677,3.0,14.75,1092,44,507.128571428571,289.0,385.407202891716,154.5,914.5,21,0,8.1,5.0,6.69786746445677,2.0,13.75,16,0,4.9,2.0,4.91106622115518,1.0,9.75,0,0,0.0,0,0.0,0,0,4,32,9.8,8.0,7.70454411370329,0,3,0.9,1.0,0.94339811320566,1.55555555555556,5.44444444444444,3.74177459580323,4.21381578947368,1.431476225587,1.0,6.0,3.25,3.25,1.69189243156886,1.09994388184574,7.95986023746648,2.3201892526841,1.79859164703979,1.91000145037373,122834.8,119359.2
realistic_80_36,realistic,79,764,10,20,60,36.8219895287958,36.0,11.0913502555837,28,44,0,35,16.8860759493671,15.0,9.71881555237402,9,26,764,10067.44,1.0,0.0,0.0,0.0,0,25,1,9.67088607594937,8.0,7.04905329667938,3.0,17.0,1117,46,509.873417721519,397.0,377.855520144286,136.5,907.5,24,0,8.67088607594937,7.0,7.04905329667938,2.0,16.0,17,0,4.9746835443038,4.0,4.74401604033914,1.0,8.5,0,0,0.0,0,0.0,0,0,4,32,10.2,8.5,7.82048591840686,0,1,0.6,1.0,0.489897948556636,1.82352941176471,6.26315789473684,4.31800223598211,4.99444444444444,1.73478032593467,1.0,6.0,3.85,4.0,1.92418814048939,0.984305913569501,8.4967967820559,2.68292058757733,2.21371118359608,2.07735561879869,138358.6,135019.2
realistic_80_37,realistic,79,739,10,20,60,37.7401894451962,36.0,11.7848390237887,28,47,0,35,19.0506329113924,20.0,8.85594806077358,11,26,739,12061.32,1.0,0.0,0.0,0.0,0,30,1,9.35443037974684,7.0,7.01181277177442,3.0,15.0,1164,58,513.911392405063,466.0,380.991019192915,136.0,881.5,29,0,8.35443037974684,6.0,7.01181277177442,2.0,14.0,19,0,5.70886075949367,3.0,5.4007779531841,1.0,10.5,0,0,0.0,0,0.0,0,0,5,36,10.5,8.0,8.61684396980704,0,2,0.7,1.0,0.640312423743285,1.52631578947368,5.78947368421053,4.14541451668387,4.31045751633987,1.1753875235992,1.0,6.0,3.8,4.0,1.72046505340853,1.22982331005768,9.13941403421953,2.70328729093646,2.06244717522541,2.18481177669822,140012.2,136384.4
realistic_80_38,realistic,79,741,10,20,60,39.2604588394062,41.0,12.4555204007474,27,50,0,35,18.6329113924051,20.0,9.88308517298381,10,27,741,8061.76,1.0,0.0,0.0,0.0,0,24,1,9.37974683544304,7.0,6.71726247259858,3.0,16.0,1211,54,530.569620253165,445.0,397.405308633686,142.0,929.5,23,0,8.37974683544304,6.0,6.71726247259858,2.0,15.0,18,0,5.25316455696203,3.0,5.05781349274085,1.0,9.5,0,0,0.0,0,0.0,0,0,4,35,11.3,9.5,8.49764673306675,0,1,0.6,1.0,0.489897948556636,1.82352941176471,5.4,4.04592952970662,4.22619047619048,1.24318567307853,1.0,5.5,3.4,3.5,1.60934769394311,1.0973387121281,9.00715764760942,2.76799030417682,2.1805171503833,2.16357419401005,140293.4,137114.2
realistic_80_39,realistic,79,713,10,20,60,40.413744740533,42.0,12.1977020173583,30,52,0,35,18.3164556962025,19.0,9.98802359258386,11,26,713,6077.54,0.949509116409537,0.050490883590463,0.0,0.0,0,27,1,9.0253164556962,6.0,7.03872594114442,2.0,15.0,1138,20,507.949367088608,336.0,394.320787573084,127.5,880.5,26,0,8.0253164556962,5.0,7.03872594114442,1.0,14.0,15,0,4.53164556962025,2.0,4.66018808507802,1.0,7.5,0,0,0.0,0,0.0,0,0,5,39,11.2,8.0,9.53729521405309,0,2,0.7,1.0,0.640312423743285,2.52941176470588,6.5,4.08308006535948,3.62132352941176,1.32160834641868,0.5,7.0,3.7,3.0,1.77763888346312,1.41909859786057,9.57515502485469,2.78476731061568,2.02647233936551,2.34234954191139,142308.6,138016.4
